city_name,latitude,longitude,country
Hopatcong,40.9541,-74.6593,United States
Puerto Deseado,-47.75,-65.9167,Argentina
Nafpaktos,38.3917,21.8275,Greece
Hidalgo,26.109,-98.2463,United States
Isny im Allgau,47.6919,10.0394,Germany
Fokino,53.45,34.4167,Russia
Cambridge,38.5515,-76.0786,United States
Abensberg,48.8109,11.8595,Germany
Gardendale,33.6678,-86.8069,United States
Antioch,42.4742,-88.0721,United States
Grand Falls,48.9578,-55.6633,Canada
Kerben,41.5,71.75,Kyrgyzstan
Zimnicea,43.6539,25.365,Romania
Grunstadt,49.5692,8.1681,Germany
Knottingley,53.705,-1.249,United Kingdom
Johnson City,42.123,-75.9624,United States
Novoulyanovsk,54.15,48.3833,Russia
Narvik,68.4363,17.3983,Norway
Hendersonville,35.3242,-82.4576,United States
Clearview,44.3981,-80.0742,Canada
Seabrook,29.5751,-95.0236,United States
Nelas,40.5167,-7.85,Portugal
Eynesil,41.05,39.1333,Turkey
Crowley,30.2175,-92.3752,United States
Sauk Rapids,45.5981,-94.1539,United States
Taishi,34.5186,135.6481,Japan
Boutilimit,17.5504,-14.7,Mauritania
Greendale,42.9371,-88.0018,United States
Lubben,51.95,13.9,Germany
Anatuya,-28.4667,-62.8333,Argentina
Emerald,-23.5167,148.15,Australia
Cuevas del Almanzora,37.2969,-1.8797,Spain
New Franklin,40.9525,-81.5838,United States
Vohringen,48.2833,10.0833,Germany
Leuna,51.3167,12.0167,Germany
Chelsea,33.3255,-86.6299,United States
Bedford,42.497,-71.2783,United States
Pineville,31.3414,-92.4096,United States
Ionia,42.9772,-85.0727,United States
Grafing bei Munchen,48.05,11.9667,Germany
Suluktu,39.9333,69.5667,Kyrgyzstan
Lukoyanov,55.0383,44.4978,Russia
Torokbalint,47.4356,18.9156,Hungary
Cheadle,52.9849,-1.9865,United Kingdom
Ystrad Mynach,51.6419,-3.2405,United Kingdom
Patrocinio Paulista,-20.6394,-47.2817,Brazil
Sweden,43.1791,-77.9406,United States
Cleveland,33.744,-90.7285,United States
Greensburg,40.3113,-79.5444,United States
Bebra,50.9711,9.7903,Germany
Santiago de Anaya,20.3844,-98.9647,Mexico
Mashpee,41.6178,-70.4908,United States
Montabaur,50.4375,7.8258,Germany
Harrison,36.2438,-93.1198,United States
Gouveia,40.5,-7.6,Portugal
Chesterton,41.5997,-87.0548,United States
Steamboat Springs,40.4777,-106.8243,United States
St. Clair,42.7833,-82.35,Canada
Holzgerlingen,48.6392,9.0108,Germany
Mbini,1.5833,9.6167,Equatorial Guinea
Kings Park West,38.8151,-77.296,United States
Lomas de Sargentillo,-1.8833,-80.0833,Ecuador
Schmolln,50.895,12.3564,Germany
Yamanobe,38.2892,140.2625,Japan
Elk Plain,47.0448,-122.3671,United States
Mor,47.3717,18.2086,Hungary
Piney Green,34.7498,-77.3208,United States
Callaway,30.1348,-85.5568,United States
Phalaborwa,-23.9333,31.1167,South Africa
Kalkar,51.7389,6.2925,Germany
Beylul,13.2639,42.3347,Eritrea
Mjolby,58.3321,15.1312,Sweden
Muggia,45.6,13.7667,Italy
Waianae,21.4569,-158.1759,United States
Waunakee,43.1829,-89.4445,United States
Famenin,35.1139,48.9717,Iran
Wixom,42.5244,-83.5346,United States
Canton,32.5975,-90.0317,United States
Eggenfelden,48.4039,12.7642,Germany
Genthin,52.4,12.1667,Germany
Pecos,31.4046,-103.5057,United States
Hayashima,34.6006,133.8283,Japan
Zhabinka,52.2006,24.0233,Belarus
East Norriton,40.1506,-75.3364,United States
Bay St. Louis,30.3281,-89.3774,United States
Shawangunk,41.6335,-74.2654,United States
Gisborne,-37.49,144.5889,Australia
La Entrada,15.05,-88.7333,Honduras
Trubchevsk,52.5833,33.7667,Russia
Havre de Grace,39.5481,-76.1145,United States
Monroe,39.4461,-84.3666,United States
Ovidiu,44.27,28.56,Romania
D'Iberville,30.4709,-88.9011,United States
Raynham,41.9312,-71.0436,United States
Glasgow,37.0047,-85.9263,United States
Cayce,33.9458,-81.0433,United States
Effingham,39.1207,-88.5508,United States
Santaquin,39.9711,-111.7937,United States
Dubovka,49.05,44.8333,Russia
Zeven,53.2969,9.2789,Germany
Wauchula,27.5469,-81.8101,United States
New Fairfield,41.488,-73.4882,United States
Canmore,51.089,-115.359,Canada
Dayton,30.0292,-94.9038,United States
Dallas,33.9153,-84.8416,United States
Greenlawn,40.863,-73.3642,United States
Wanzleben,52.0667,11.4333,Germany
Cromwell,41.6122,-72.6638,United States
Pacaembu,-21.5622,-51.2606,Brazil
Asslar,50.5833,8.4667,Germany
Kiskoros,46.6203,19.2836,Hungary
Beacon,41.5036,-73.9655,United States
Thonotosassa,28.0465,-82.291,United States
El Sobrante,33.8724,-117.4625,United States
Raymondville,26.4759,-97.7769,United States
Dumas,35.8613,-101.9642,United States
Gonzalez,30.5822,-87.2906,United States
Dennis,41.7064,-70.1643,United States
Frederick,40.1089,-104.9694,United States
Artesia,32.8492,-104.4274,United States
Hobe Sound,27.0729,-80.1425,United States
North Mankato,44.1813,-94.0387,United States
Tucacas,10.7978,-68.3175,Venezuela
Lithgow,-33.4833,150.15,Australia
Oxford,42.1286,-71.8665,United States
Mar de Ajo,-36.7162,-56.6766,Argentina
Maracai,-22.6106,-50.6672,Brazil
Orange,41.2827,-73.0272,United States
Glenpool,35.9485,-96.0052,United States
Oil City,41.4282,-79.7035,United States
Brejo do Cruz,-6.3258,-37.4972,Brazil
Newhaven,50.8,0.06,United Kingdom
Nidzica,53.3583,20.425,Poland
Dalkeith,55.8958,-3.0583,United Kingdom
Deming,32.2631,-107.7525,United States
Gargzdai,55.7,21.4,Lithuania
Big Rapids,43.6992,-85.4806,United States
Zhovkva,50.0667,23.9667,Ukraine
Saddle Brook,40.9033,-74.0955,United States
Miami Springs,25.8195,-80.2894,United States
Fulshear,29.693,-95.8792,United States
Uxbridge,42.0593,-71.638,United States
Gaesti,44.7208,25.3147,Romania
Ipswich,42.6857,-70.8399,United States
Clinton,42.4119,-71.6888,United States
Allouez,44.4721,-88.0261,United States
Princeton,33.1778,-96.5044,United States
Goshen,41.3817,-74.3498,United States
Colesville,39.073,-77.0009,United States
Baraboo,43.4695,-89.7376,United States
Nesconset,40.8467,-73.1522,United States
Gura Humorului,47.5542,25.8875,Romania
Zhashkiv,49.25,30.1,Ukraine
North Battleford,52.7575,-108.2861,Canada
Kauhajoki,62.4319,22.1794,Finland
Philippsburg,49.2369,8.4547,Germany
Erbach,49.6569,8.9931,Germany
Rustington,50.8102,-0.5052,United Kingdom
Fort Campbell North,36.6554,-87.4658,United States
Pembroke,45.8167,-77.1,Canada
Schwaz,47.35,11.7,Austria
Cahokia,38.5649,-90.1792,United States
Oak Island,33.9434,-78.1366,United States
Mountain Park,33.8458,-84.1313,United States
Melsungen,51.1333,9.55,Germany
Gramercy,30.061,-90.6928,United States
Atlantic Beach,30.3371,-81.4128,United States
Hassfurt,50.0353,10.5123,Germany
Guapi,2.5604,-77.86,Colombia
Ephrata,40.1812,-76.1811,United States
Hutchinson,44.8856,-94.3768,United States
Arcozelo,41.0555,-8.6395,Portugal
Lakeland South,47.2784,-122.283,United States
Couvin,50.0519,4.4961,Belgium
Waikanae,-40.876,175.064,New Zealand
Zacualpan,18.7197,-99.78,Mexico
Zabreh,49.8826,16.8723,Czechia
Horodyshche,49.2925,31.4581,Ukraine
Salisbury Township,40.5768,-75.4535,United States
Apostolove,47.6595,33.717,Ukraine
Richmond Hill,31.9013,-81.3125,United States
Jericho,40.7875,-73.5416,United States
Lamas,-6.4167,-76.5333,Peru
Lich,50.5217,8.8208,Germany
Ak-Dovurak,51.1667,90.6,Russia
Great Driffield,54.005,-0.438,United Kingdom
Bridgetown,39.1551,-84.6359,United States
Rutherford,-32.715,151.5317,Australia
Teays Valley,38.4482,-81.924,United States
Eichstatt,48.8919,11.1839,Germany
Melenki,55.3333,41.6333,Russia
Spring Creek,40.7386,-115.5971,United States
Mwinilunga,-11.7396,24.44,Zambia
Neckargemund,49.3939,8.7975,Germany
Zarghun Shahr,32.85,68.4167,Afghanistan
Moorestown-Lenola,39.9659,-74.9643,United States
Jindayris,36.3947,36.6889,Syria
Lauterbach,50.6378,9.3944,Germany
Spaichingen,48.0758,8.7378,Germany
Aurora,42.7382,-78.6373,United States
Angermunde,53.0333,14,Germany
Ampthill,52.0263,-0.4906,United Kingdom
Wake,34.8028,134.1575,Japan
Selston,53.07,-1.3,United Kingdom
Kupino,54.3667,77.3,Russia
Ponduru,18.3508,83.7567,India
Summerfield,38.9042,-76.8678,United States
Fruitville,27.3328,-82.4616,United States
Mont-Laurier,46.55,-75.5,Canada
Munchenstein,47.5186,7.6174,Switzerland
Forres,57.608,-3.62,United Kingdom
Uzwil,47.45,9.1333,Switzerland
Hilpoltstein,49.1833,11.1833,Germany
La Quiaca,-22.1056,-65.6,Argentina
Conneaut,41.9278,-80.5685,United States
Biedenkopf,50.9128,8.5322,Germany
West Freehold,40.2324,-74.2943,United States
Thomaston,32.8908,-84.3271,United States
Otley,53.905,-1.687,United Kingdom
Strathmore,51.0378,-113.4003,Canada
Levelland,33.5806,-102.3636,United States
Bandarbeyla,9.4833,50.8167,Somalia
Nether Providence,39.8971,-75.3697,United States
Cherry Hill Mall,39.9384,-75.0117,United States
Mbulu,-3.8496,35.53,Tanzania
Grunberg,50.6,8.95,Germany
Palmetto,27.5251,-82.575,United States
Caledon,-34.23,19.4283,South Africa
Barcelos,-0.9736,-62.9269,Brazil
Lockhart,29.8785,-97.6831,United States
Oak Park,34.1849,-118.7669,United States
Motupe,-6.1508,-79.7208,Peru
Cumnock,55.4529,-4.2638,United Kingdom
Cobh,51.851,-8.2967,Ireland
Muscoy,34.155,-117.3477,United States
Jimbolia,45.7917,20.7222,Romania
Bergen,54.4167,13.4333,Germany
Wayland,42.3585,-71.3594,United States
Matsushima,38.3814,141.0692,Japan
San Pedro Pochutla,15.7463,-96.4652,Mexico
Sternberk,49.7305,17.2989,Czechia
Saugeen Shores,44.4333,-81.3667,Canada
Wells,51.209,-2.647,United Kingdom
Hickory Hills,41.7248,-87.8281,United States
College,64.8694,-147.8217,United States
North Auburn,38.9306,-121.0821,United States
Khomam,37.4,49.6667,Iran
Broadlands,39.0168,-77.5167,United States
Quata,-22.2475,-50.6983,Brazil
Beach Park,42.4261,-87.8584,United States
Burglengenfeld,49.2061,12.0409,Germany
Arcadia,43.0871,-77.0857,United States
Yakage,34.6278,133.5872,Japan
Plumstead,40.3878,-75.1164,United States
Weissenhorn,48.3044,10.1593,Germany
Sharonville,39.2825,-84.4071,United States
Middlesex,40.5744,-74.5011,United States
Thompson,55.7433,-97.8553,Canada
Nikolayevsk,50.0167,45.45,Russia
Maumee,41.5696,-83.6636,United States
Brevard,35.2439,-82.7264,United States
Lawrenceburg,38.0332,-84.9032,United States
Erbach,48.3281,9.8878,Germany
Bad Laasphe,50.9303,8.4167,Germany
Ad Duraykish,34.8969,36.1346,Syria
Lavaltrie,45.8833,-73.2833,Canada
Bowral,-34.4792,150.4181,Australia
Rottingdean,50.815,-0.065,United Kingdom
Glubczyce,50.2009,17.8286,Poland
Robinson Township,40.4578,-80.1334,United States
Lorsch,49.6539,8.5675,Germany
Bridport,50.7336,-2.7584,United Kingdom
Tal'ne,48.8863,30.7027,Ukraine
Cajabamba,-7.6237,-78.046,Peru
Trogir,43.5167,16.25,Croatia
Bergen,52.8103,9.9611,Germany
Kettering,38.8888,-76.789,United States
Tanagura,37.0297,140.3797,Japan
Millbury,42.1925,-71.7741,United States
Broxburn,55.934,-3.471,United Kingdom
Vicovu de Sus,47.9258,25.68,Romania
Samorin,48.0267,17.3117,Slovakia
Kastoria,40.5181,21.2688,Greece
Hersham,51.3681,-0.4008,United Kingdom
Sashinami,40.4525,141.6211,Japan
Soddy-Daisy,35.2571,-85.1739,United States
Roudnice nad Labem,50.4254,14.2618,Czechia
Rendon,32.5789,-97.235,United States
Bacup,53.704,-2.199,United Kingdom
Luling,29.9008,-90.3523,United States
Port Clinton,41.5096,-82.9385,United States
Zhukovo,55.0333,36.75,Russia
Hochstadt an der Aisch,49.7056,10.8058,Germany
Canton,40.5632,-90.0409,United States
Wood Dale,41.9666,-87.9807,United States
Vadnais Heights,45.057,-93.0748,United States
Brecksville,41.3079,-81.6193,United States
Wolsztyn,52.1167,16.1167,Poland
Frias,-28.6496,-65.15,Argentina
Bad Soden-Salmunster,50.2833,9.3667,Germany
Pelham,42.7336,-71.324,United States
New Providence,40.6996,-74.4034,United States
Radnevo,42.2886,25.9336,Bulgaria
Krumbach,48.2431,10.3633,Germany
Ettenheim,48.2556,7.8119,Germany
Kaharlyk,49.8522,30.8092,Ukraine
Shiloh,38.5534,-89.916,United States
Pfullendorf,47.9242,9.2567,Germany
Rantoul,40.3031,-88.1549,United States
High River,50.5808,-113.8744,Canada
Drobak,59.6667,10.6333,Norway
Tianguistengo,20.7278,-98.6289,Mexico
Spiez,46.6831,7.6664,Switzerland
Shepshed,52.7711,-1.2951,United Kingdom
Hamajo,34.3414,132.5139,Japan
Moberly,39.419,-92.4365,United States
Presidente Bernardes,-22.0061,-51.5531,Brazil
Feldbach,46.955,15.8883,Austria
Cesky Krumlov,48.811,14.3152,Czechia
Talanga,14.4,-87.0833,Honduras
Hazel Crest,41.5732,-87.6899,United States
Washington,38.6587,-87.1591,United States
Price,39.604,-110.8004,United States
LaBelle,26.7219,-81.4506,United States
East Islip,40.7275,-73.1861,United States
Arruda dos Vinhos,38.9833,-9.0667,Portugal
Nesebar,42.6608,27.7139,Bulgaria
Panchgani,17.92,73.82,India
Reidsville,36.3377,-79.6727,United States
Landau an der Isar,48.6749,12.6913,Germany
Conway,28.4968,-81.3316,United States
Springdale,39.8769,-74.9723,United States
Carluke,55.7337,-3.8343,United Kingdom
Chanaral,-29.0772,-71.4906,Chile
Alpena,45.074,-83.4399,United States
Knittelfeld,47.215,14.8294,Austria
Flint,53.2482,-3.1358,United Kingdom
Loningen,52.7167,7.7667,Germany
Oatfield,45.4127,-122.5942,United States
Dok Kham Tai,19.1612,99.9946,Thailand
Loreto,43.4403,13.6074,Italy
Ainsdale,53.6021,-3.0405,United Kingdom
Sun Village,34.5596,-117.9559,United States
Neunkirchen,47.7269,16.0817,Austria
Pervomaysk,54.8667,43.8,Russia
Ridge,40.9068,-72.8816,United States
Elizabethton,36.3367,-82.2369,United States
Esil,51.957,66.3775,Kazakhstan
Lake Forest Park,47.7574,-122.2865,United States
Wauconda,42.2748,-88.1359,United States
Aconibe,1.3,10.9333,Equatorial Guinea
Vicuna,-30.0295,-70.74,Chile
Schuttorf,52.3167,7.2167,Germany
Zehdenick,52.9831,13.3331,Germany
Buchloe,48.0375,10.725,Germany
Fereydunshahr,32.9411,50.1211,Iran
Belle Chasse,29.8472,-90.0069,United States
Rogers,45.1865,-93.5783,United States
K'asp'i,41.9167,44.4167,Georgia
Champasak,14.8833,105.8667,Laos
Standish,53.586,-2.664,United Kingdom
Charlton,42.1351,-71.968,United States
Avenal,36.0311,-120.1162,United States
Jimboomba,-27.8333,153.0333,Australia
Uttoxeter,52.898,-1.86,United Kingdom
Fruita,39.1549,-108.7307,United States
Jensen Beach,27.2438,-80.2423,United States
Homosassa Springs,28.8118,-82.5392,United States
Severn,44.75,-79.5167,Canada
Middlesborough,36.6127,-83.7227,United States
Bad Durrheim,48.0167,8.5333,Germany
Hockessin,39.7837,-75.6815,United States
New Kingman-Butler,35.2645,-114.0091,United States
Georgetown,31.9849,-81.226,United States
Costessey,52.6602,1.2161,United Kingdom
Adams Township,40.7092,-80.012,United States
Wehr,47.6331,7.9042,Germany
Red Oak,32.5207,-96.7864,United States
Brig-Glis,46.3159,7.9876,Switzerland
Marion,35.6774,-82.0013,United States
Wernau,48.6886,9.4222,Germany
Muisne,0.61,-80.02,Ecuador
Alexandria,55.98,-4.58,United Kingdom
Santa Fe,29.3892,-95.1005,United States
Fortuna,40.5862,-124.1419,United States
Ruza,55.6989,36.1953,Russia
Lindale,32.4934,-95.4069,United States
Oboyan,51.2088,36.2637,Russia
Torshavn,62,-6.7833,Faroe Islands
Englewood,39.8644,-84.3071,United States
Washington,40.174,-80.2466,United States
Middleburg,30.0502,-81.9011,United States
Golyshmanovo,56.3819,68.3715,Russia
Balchik,43.4078,28.1622,Bulgaria
Huron,44.3622,-98.2102,United States
Itapui,-22.2333,-48.7192,Brazil
Twentynine Palms,34.1478,-116.0659,United States
Tauberbischofsheim,49.6225,9.6628,Germany
As,50.224,12.1951,Czechia
Bollnas,61.352,16.3666,Sweden
Berkeley Heights,40.6764,-74.4244,United States
Verona,40.8323,-74.243,United States
Khoyniki,51.9,29.9667,Belarus
Espita,21.0128,-88.3047,Mexico
Plattling,48.7767,12.8736,Germany
Colac,-38.3403,143.5847,Australia
Paso de los Toros,-32.8181,-56.5064,Uruguay
Andover,37.6869,-97.1354,United States
Buchs,47.1656,9.4711,Switzerland
Luis Antonio,-21.555,-47.7044,Brazil
Gmunden,47.9181,13.7994,Austria
Gourock,55.9538,-4.8173,United Kingdom
Carpinteria,34.3962,-119.5118,United States
Grimstad,58.3405,8.5934,Norway
Kingston,41.9862,-70.7482,United States
Joaquin V. Gonzalez,-25.0833,-64.1834,Argentina
Besigheim,48.9989,9.1414,Germany
Glenn Heights,32.5506,-96.8548,United States
Itayanagi,40.6961,140.4575,Japan
Pegnitz,49.7564,11.545,Germany
Ribeira Brava,32.6722,-17.0639,Portugal
Powell,40.1684,-83.0826,United States
Sainte-Sophie,45.82,-73.9,Canada
Rodental,50.2883,11.0276,Germany
Wasserburg am Inn,48.0608,12.2333,Germany
Lyndhurst,41.5172,-81.4922,United States
North Walsham,52.821,1.387,United Kingdom
South Park,40.2989,-79.9944,United States
South Park Township,40.2989,-79.9944,United States
Western Springs,41.8022,-87.9006,United States
Tachov,49.7954,12.6337,Czechia
Okmulgee,35.6136,-96.0069,United States
DeRidder,30.8467,-93.2931,United States
Tandarei,44.6403,27.6586,Romania
Azle,32.8955,-97.5379,United States
Swansea,38.5507,-89.9859,United States
Vidalia,32.2125,-82.4019,United States
Moss Point,30.424,-88.5289,United States
Fort Morgan,40.2538,-103.7909,United States
Dardenne Prairie,38.7566,-90.732,United States
Sudbury,52.0417,0.7282,United Kingdom
Bad Salzdetfurth,52.0578,10.0058,Germany
Moorreesburg,-33.15,18.6667,South Africa
Bombarral,39.2667,-9.15,Portugal
Neustadt,49.58,10.6089,Germany
Newark,43.0418,-77.093,United States
Dinklage,52.6622,8.125,Germany
Van Buren,43.1211,-76.3591,United States
Kent,41.4735,-73.7319,United States
Bonita,32.6652,-117.0295,United States
Mounds View,45.1071,-93.2076,United States
Dalby,-27.1833,151.2667,Australia
Chiroqchi,39.0336,66.5739,Uzbekistan
Jefferson,34.1373,-83.6021,United States
Saint-Charles-Borromee,46.05,-73.4667,Canada
Zella-Mehlis,50.6597,10.6669,Germany
Kerepestarcsa,47.5478,19.2633,Hungary
Velen,51.8939,6.9897,Germany
Yuza,39.0147,139.9075,Japan
Big Bear City,34.2536,-116.7903,United States
Olivehurst,39.0817,-121.5549,United States
Ashibetsu,43.5183,142.1894,Japan
Talladega,33.4329,-86.0976,United States
Portage La Prairie,49.9728,-98.2919,Canada
Cocotitlan,19.2167,-98.85,Mexico
Ruti,47.2614,8.8556,Switzerland
Wiesmoor,53.4,7.7333,Germany
Solana Beach,32.9942,-117.2575,United States
Rochester,42.6866,-83.1198,United States
Sendenhorst,51.8439,7.8278,Germany
Richton Park,41.4816,-87.7387,United States
Mogocha,53.7333,119.7667,Russia
Beyla,8.687,-8.657,Guinea
Svirsk,53.0833,103.3333,Russia
Trzebnica,51.305,17.0614,Poland
Marshall,44.4488,-95.7897,United States
Herbrechtingen,48.6253,10.1739,Germany
Palos Verdes Estates,33.7871,-118.3976,United States
Chulumani,-16.4102,-67.5255,Bolivia
Montgomeryville,40.2502,-75.2405,United States
Ulvila,61.4292,21.875,Finland
Novouzensk,50.45,48.15,Russia
Nocatee,30.0918,-81.4097,United States
Gvardeysk,54.65,21.0667,Russia
Woodinville,47.7569,-122.1478,United States
Serra Azul,-21.3108,-47.5658,Brazil
Richland Township,40.4491,-75.3362,United States
Ostringen,49.2194,8.7108,Germany
Franconia,40.3055,-75.359,United States
Union Park,28.5645,-81.2354,United States
Tonosho,34.4805,134.1702,Japan
Beverungen,51.6628,9.3725,Germany
Andkhoy,36.95,65.1167,Afghanistan
Jasper,33.8503,-87.2708,United States
Bensville,38.6176,-77.0077,United States
Medway,42.1535,-71.4291,United States
Chigwell,51.6225,0.0723,United Kingdom
Sabinov,49.1,21.1,Slovakia
River Ridge,29.9593,-90.2202,United States
Channahon,41.4213,-88.2593,United States
Port Royal,32.3557,-80.7029,United States
Verona,42.9893,-89.5383,United States
Ocna Mures,46.39,23.86,Romania
Bolintin Vale,44.4472,25.7572,Romania
Clayton,39.8689,-84.3292,United States
Affoltern am Albis,47.2817,8.4502,Switzerland
Razlog,41.8853,23.4667,Bulgaria
Vila Pouca de Aguiar,41.4833,-7.6333,Portugal
Weilburg,50.4833,8.25,Germany
Vasylivka,47.4344,35.2808,Ukraine
Astravyets,54.6136,25.9553,Belarus
Stamboliyski,42.1344,24.5353,Bulgaria
Harrow on the Hill,51.5655,-0.3327,United Kingdom
Ansiao,39.9167,-8.4333,Portugal
Bridgnorth,52.535,-2.4195,United Kingdom
Miranda do Corvo,40.1,-8.3333,Portugal
Balatonfured,46.95,17.8833,Hungary
Belev,53.8,36.1333,Russia
Baker,30.5833,-91.1581,United States
Brookside,39.6666,-75.7153,United States
Thames Centre,43.03,-81.08,Canada
Krasnozavodsk,56.4381,38.2294,Russia
Cedar Lake,41.3697,-87.4383,United States
Singuilucan,19.9675,-98.5178,Mexico
Globe,33.3869,-110.7515,United States
Newton,35.663,-81.2333,United States
Uyar,55.8167,94.3167,Russia
Lower Moreland,40.1346,-75.0542,United States
Wolfhagen,51.3272,9.1709,Germany
Sankt Georgen im Schwarzwald,48.1247,8.3308,Germany
Warrenville,41.821,-88.1857,United States
Artondale,47.3024,-122.6391,United States
Banos,-1.3964,-78.4247,Ecuador
Lakeland Village,33.648,-117.3706,United States
Mississippi Mills,45.2167,-76.2,Canada
Bonyhad,46.3,18.53,Hungary
Schleiden,50.5331,6.4667,Germany
Spreitenbach,47.4181,8.3661,Switzerland
Zabaykalsk,49.6514,117.3269,Russia
Powell River,49.8353,-124.5247,Canada
Sete Barras,-24.3878,-47.9258,Brazil
Waltershausen,50.8975,10.5558,Germany
St. James,40.8761,-73.1521,United States
Petushki,55.9333,39.4667,Russia
South Glengarry,45.2,-74.5833,Canada
Adygeysk,44.88,39.19,Russia
Hajdusamson,47.6,21.7667,Hungary
Schodack,42.5297,-73.6858,United States
Adi Keyh,14.8333,39.3667,Eritrea
Sandpoint,48.2822,-116.5613,United States
Loveland,39.2679,-84.2731,United States
